sheet,row_id,Chagatai (chg_Arab),Chagatai Latin (chg_Latn),English (eng_Latn),Kazakh (kaz_Cyrl),Russian (rus_Cyrl),Uzbek (uzn_Latn),Turkish (tur_Latn),source_text,source_lang,type,length,Unnamed: 0
Ch 12,93,بورونغى,burunǧı,previous,бұрынғы,предыдущий,burungi,önceki,burunǧı,chg,word,1,
Ch 12,94,بورونغى,burunǧı,former,бұрынғы,бывший,avvalgi,eski,burunǧı,chg,word,1,
Ch 12,95,بعضي,ba‘zı,some,кейбір,некоторые,ba'zi,bazı,ba‘zı,chg,word,1,
Ch 12,96,ايران,İ̄rān,Iran,Иран,Иран,Eron,İran,İ̄rān,chg,word,1,
Ch 12,97,توران,Tūrān,Turan,Тұран,Туран,Turon,Turan,Tūrān,chg,word,1,
Ch 12,98,توران,Tūrān,the land to the east of Iran,Иранның шығысындағы жер,земли к востоку от Ирана,Eronning sharqidagi yerlar,İran'ın doğusundaki topraklar,Tūrān,chg,word,1,
Ch 12,99,فقير,faqı̇̄r,poor,кедей,бедный,faqir,fakir,faqı̇̄r,chg,word,1,
Ch 12,100,فقير,faqı̇̄r,your humble author,пақыр,ваш покорный слуга,faqir,bu fakir,faqı̇̄r,chg,word,1,
Ch 12,101,مجلد,mucallad,bound,том,том,mujallad,cilt,mucallad,chg,word,1,
Ch 12,102,حاضر,ḥāżır,present,қазір,присутствующий,hozir,hazır,ḥāżır,chg,word,1,
Ch 12,103,اوغلان,uǧlan,son,ұл,сын,o'g'lon,oğul,uǧlan,chg,word,1,
Ch 12,104,آقا,aqa,elder brother,аға,старший брат,aka,ağabey,aqa,chg,word,1,
Ch 12,105,پروا,parwā,attentiveness,ықылас,внимательность,parvo,ilgi,parwā,chg,word,1,
Ch 12,106,خوارزم,Ḫᵛārazm,Khwarezm,Хорезм,Хорезм,Xorazm,Harizm,Ḫᵛārazm,chg,word,1,
Ch 12,107,خلق,ḫalq,people,халық,народ,xalq,halk,ḫalq,chg,word,1,
Ch 12,108,وقوف,wuqūf,awareness,хабардарлық,осведомленность,voqiflik,vukuf,wuqūf,chg,word,1,
Ch 12,109,جماعت,camāʿat,group,жамағат,группа,jamoat,cemaat,camāʿat,chg,word,1,
Ch 12,110,عبد الله,ʿAbdullah,Abdullah,Абдулла,Абдулла,Abdulloh,Abdullah,ʿAbdullah,chg,word,1,
Ch 12,111,آيري,ayrı,to separate,айыру,разделять,ayirmoq,ayırmak,ayrı,chg,word,1,
Ch 12,112,تکليف,täklı̇̄f,invitation,шақыру,приглашение,taklif,teklif,täklı̇̄f,chg,word,1,
Ch 12,113,قياللى,qılalı,Let us do,қылайық,давайте сделаем,qilaylik,yapalım,qılalı,chg,word,1,
Ch 12,114,چند,çend,time,рет,раз,chand,kez,çend,chg,word,1,
Ch 12,115,چند,çend,occasion,жағдай,случай,marta,defa,çend,chg,word,1,
Ch 12,116,فکر,fikr,thought,ой,мысль,fikr,fikir,fikr,chg,word,1,
Ch 12,117,فکر,fikr,opinion,пікір,мнение,fikr,görüş,fikr,chg,word,1,
Ch 12,118,فکر,fikr,idea,идея,идея,g'oya,düşünce,fikr,chg,word,1,
Ch 12,119,مناسب,münāsib,appropriate,мүнәсіп,подходящий,munosib,münasip,münāsib,chg,word,1,
Ch 12,120,ضرور,żarūr,necessary,қажет,необходимый,zarur,zaruri,żarūr,chg,word,1,
Ch 12,121,مثل,mis̱l,proverb,мақал,пословица,masal,mesel,mis̱l,chg,word,1,
Ch 12,122,اوکسوز,öksüz,orphan,жетім,сирота,o'ksiz,öksüz,öksüz,chg,word,1,
Ch 12,123,کنديک,kindik,navel,кіндік,пупок,kindik,göbek,kindik,chg,word,1,
Ch 12,124,کس,kes-,to cut,кес-,резать,kes-,kes-,kes-,chg,word,1,
Ch 12,125,اولجاقلي,olçaqlı,similar,ұқсас,похожий,o'xshash,benzer,olçaqlı,chg,word,1,
Ch 12,126,قلم,qalam,pen,қалам,перо,qalam,kalem,qalam,chg,word,1,
Ch 12,127,حساب,ḥesāb,count,есеп,счет,hisob,hesap,ḥesāb,chg,word,1,
Ch 12,128,امير,amı̇̄r,commander,әмірші,повелитель,amir,emir,amı̇̄r,chg,word,1,
Ch 12,129,حکيم,ḥakı̇̄m,wise man,хакім,мудрец,hakim,hekim,ḥakı̇̄m,chg,word,1,
Ch 12,130,بضاعت,bäżāʿat,worth,қадір,достоинство,bizoat,kıymet,bäżāʿat,chg,word,1,
Ch 12,133,يالغان,yalǧan,lie,жалған,ложь,yolg'on,yalan,yalǧan,chg,word,1,
Ch 12,134,يالغان,yalǧan,falsehood,өтірік,неправда,yolg'on,yalan,yalǧan,chg,word,1,
Ch 12,135,غلط,ǧalaṭ,mistake,қате,ошибка,g'alat,hata,ǧalaṭ,chg,word,1,
Ch 12,136,غلط,ǧalaṭ,error,қателік,заблуждение,xato,yanlış,ǧalaṭ,chg,word,1,
Ch 12,137,تعريف,taʿrı̇̄f,praise,мақтау,хвала,ta'rif,övgü,taʿrı̇̄f,chg,word,1,
Ch 12,150,نمرسا,nemerse,thing,нәрсе,вещь,narsa,nesne,nemerse,chg,word,1,
Ch 12,151,خصوصاً,ḫuṣūsan,especially,әсіресе,особенно,xususan,hususan,ḫuṣūsan,chg,word,1,
Ch 12,152,سپاهی کرليک,sipāhgerlik,the military profession,сипайгерлік,военное дело,sipohgarlik,askerlik,sipāhgerlik,chg,word,1,
Ch 12,153,قانون,qānūn,law,заң,закон,qonun,kanun,qānūn,chg,word,1,
Ch 12,154,يسون,yosun,manner,жосын,манера,yo'sin,tarz,yosun,chg,word,1,
Ch 12,155,يسون,yosun,custom,салт,обычай,rasm-rusum,usul,yosun,chg,word,1,
Ch 12,156,نيچوک,neçük,how,қалай,как,nechuk,nasıl,neçük,chg,word,1,
Ch 12,157,نيچوک,neçük,why,неге,почему,nega,niçin,neçük,chg,word,1,
Ch 12,158,آتلان,atlan-,to ride on horseback,аттану,садиться на коня,otlanmoq,atlanmak,atlan-,chg,word,1,
Ch 12,159,يور,yür-,to walk,жүр-,ходить,yur-,yürü-,yür-,chg,word,1,
Ch 12,160,يورو,yürü-,to go about,жүру,расхаживать,yurmoq,yürümek,yürü-,chg,word,1,
Ch 12,161,ياوغە,yawǧa,hostile,жаулық,враждебный,yovga,düşmanca,yawǧa,chg,word,1,
Ch 12,162,ياوغە,yawǧa,ferocious,жауыз,свирепый,yovuz,yavuz,yawǧa,chg,word,1,
Ch 12,163,ياساو,yasaw,military order,жасақ,боевой порядок,yasov,düzen,yasaw,chg,word,1,
Ch 12,164,دشمن,düşman,enemy,дұшпан,враг,dushman,düşman,düşman,chg,word,1,
Ch 12,165,سوزلاش,sözleş-,to discuss,сөйлесу,обсуждать,so'zlashmoq,söyleşmek,sözleş-,chg,word,1,
Ch 12,166,مثنويات,mäs̱näwiyāt,mathnawis,маснавият,маснави,masnaviylar,mesneviyat,mäs̱näwiyāt,chg,word,1,
Ch 12,167,قصايد,qaṣāyıd,qasidas,қасидалар,касыды,qasidalar,kasideler,qaṣāyıd,chg,word,1,
Ch 12,168,غزليات,ǧazaliyāt,ghazals,ғазалдар,газели,g'azallar,gazeller,ǧazaliyāt,chg,word,1,
Ch 12,169,مقطعات,muqaṭṭaʿāt,short poems,үзінділер,мукатта,muqattaot,mukattaat,muqaṭṭaʿāt,chg,word,1,
Ch 12,170,رباعيات,rubāʿiyāt,quatrains,рубаят,рубаи,ruboiyot,rubaiyat,rubāʿiyāt,chg,word,1,
Ch 12,171,اشعار,aşʿār,poems,өлеңдер,стихи,ash'or,şiirler,aşʿār,chg,word,1,
Ch 12,172,فهم,fahm,understanding,пайым,понимание,fahm,fehim,fahm,chg,word,1,
Ch 12,173,لغت,luǧat,language,тіл,язык,lug'at,dil,luǧat,chg,word,1,
Ch 12,174,معني,maʿnā,meaning,мағына,смысл,ma'no,mana,maʿnā,chg,word,1,
Ch 12,175,دم,dam,moment,сәт,миг,dam,an,dam,chg,word,1,
Ch 12,176,دم,dam,breath,дем,дыхание,dam,nefes,dam,chg,word,1,
Ch 12,177,مغولستان,Moǧulistān,Moghulistan,Моғолстан,Могулистан,Mog'uliston,Moğolistan,Moǧulistān,chg,word,1,
Ch 12,178,مغولستان,Moǧulistān,land of the Mongols,Моңғол жері,земля моголов,Mo'g'ullar yurti,Moğol diyarı,Moǧulistān,chg,word,1,
Ch 12,179,عمر,ʿumr,life,өмір,жизнь,umr,ömür,ʿumr,chg,word,1,
Ch 12,180,سلطنت,salṭanat,kingship,патшалық,султанат,saltanat,saltanat,salṭanat,chg,word,1,
Ch 12,183,فهملا,fahmla-,to understand,пайымдау,понимать,fahmlamoq,fehmetmek,fahmla-,chg,word,1,
Ch 12,184,فهملا,fahmla-,to comprehend,түсіну,постигать,anglamoq,kavramak,fahmla-,chg,word,1,
Ch 12,185,شايد,şāyad,Perhaps,бәлкім,возможно,shoyad,şayet,şāyad,chg,word,1,
Ch 12,186,عراق,ʿIrāq,Iraq,Ирак,Ирак,Iroq,Irak,ʿIrāq,chg,word,1,
Ch 12,187,هندستان,Hindustān,India,Үндістан,Индостан,Hindiston,Hindistan,Hindustān,chg,word,1,
Ch 12,188,سپاهی,sipāhı̇̄,soldier,сарбаз,воин,sipoh,sipahi,sipāhı̇̄,chg,word,1,
Ch 12,189,چاق,çaq,time,шақ,время,choq,çağ,çaq,chg,word,1,
Ch 12,190,اشت,eşit-,to hear,есті-,слышать,eshit-,işit-,eşit-,chg,word,1,
Ch 12,191,يوز,yüz,face,жүз,лицо,yuz,yüz,yüz,chg,word,1,
Ch 12,192,يوز,yüz,surface,беті,поверхность,sirt,yüzey,yüz,chg,word,1,
Ch 12,193,کينک,kéñ,broad,кең,широкий,keng,geniş,kéñ,chg,word,1,
Ch 12,194,شجرە,şecere,tree,ағаш,дерево,shajara,ağaç,şecere,chg,word,1,
Ch 12,195,شجرە,şecere,pedigree,тегі,родословная,nasab,soy ağacı,şecere,chg,word,1,
Ch 12,196,شجرە,şecere,genealogy,шежіре,генеалогия,shajara,şecere,şecere,chg,word,1,
Ch 12,197,باب,bāb,chapter,тарау,глава,bob,bap,bāb,chg,word,1,
Ch 12,198,سوزلاش,sözleş-,to discuss,сөйлесу,обсуждать,so'zlashmoq,söyleşmek,sözleş-,chg,word,1,
Ch 12,199,ساليش,salış-,to hurl at each other,алысу,сражаться,solishmoq,vuruşmak,salış-,chg,word,1,
Ch 12,200,اوروش,uruş,to do battle,ұрысу,биться,urushmoq,savaşmak,uruş,chg,word,1,
Ch 12,201,کوروش,körüş,to meet,көрісу,видеться,ko'rishmoq,görüşmek,körüş,chg,word,1,
Ch 12,207,بسم الله الرحمن الرحيم,bismillāhiʾr-raḥmaniʾr-raḥı̇̄m,In the Name of God the Compassionate and the Merciful,Бисмиллаһир-Рахманир-Рахим,"Во имя Аллаха Милостивого, Милосердного",Bismillohir Rahmonir Rahim,Bismillâhirrahmânirrahîm,bismillāhiʾr-raḥmaniʾr-raḥı̇̄m,chg,word,1,
Ch 13,0,اصحاب,aṣḥāb,companions,серіктер,спутники,as'hob,ashab,aṣḥāb,chg,word,1,
Ch 13,1,کهف,kähf,cave,үңгір,пещера,kahf,mağara,kähf,chg,word,1,
Ch 13,2,بابيدا,bābıda,concerning,жайында,касательно,bobida,hakkında,bābıda,chg,word,1,
Ch 13,3,بابيدا,bābıda,in the chapter of,тарауында,в главе,bobida,babında,bābıda,chg,word,1,
Ch 13,4,اختلاف,iḫtilāf,disagreement,келіспеушілік,разногласие,ixtilof,ihtilaf,iḫtilāf,chg,word,1,
Ch 13,5,مختصر,muḫtaṣar,summary,қысқаша,краткое изложение,muxtasar,muhtasar,muḫtaṣar,chg,word,1,
Ch 13,6,مختصر,muḫtaṣar,the long and short of it,тоқетері,суть,muxtasar,özeti,muḫtaṣar,chg,word,1,
Ch 13,7,يونان,Yūnān,Greece,Грекия,Греция,Yunon,Yunan,Yūnān,chg,word,1,
Ch 13,8,ملک,mülk,kingdom,мүлік,владение,mulk,mülk,mülk,chg,word,1,
Ch 13,9,افسوس,Afsūs,the city of Ephesus,Эфес,Эфес,Afsus,Efes,Afsūs,chg,word,1,
Ch 13,10,دقيانوس,Daqyānūs,the Roman emperor Decius,Дақиянус,Деций,Daqyonus,Dakyanus,Daqyānūs,chg,word,1,
Ch 13,11,ملک,mälik,king,патша,царь,malik,melik,mälik,chg,word,1,
Ch 13,12,جبار,cäbbār,mighty,жаббар (зорлықшыл),могущественный,jabbor,cebbar,cäbbār,chg,word,1,
Ch 13,13,جبار,cäbbār,powerful,құдіретті,мощный,jabbor,kudretli,cäbbār,chg,word,1,
Ch 13,14,جبار,cäbbār,tyrannical,қатыгез,тираничный,jabbor,zalim,cäbbār,chg,word,1,
Ch 13,15,الوهيت,ulūhiyyät,divinity,құдайлық,божественность,ulohiyat,uluhiyet,ulūhiyyät,chg,word,1,
Ch 13,16,دعوى,daʿwā,claim,талап,притязание,da'vo,dava,daʿwā,chg,word,1,
Ch 13,17,ملازم,mulāzım,servant,қызметші,слуга,mulozim,mülazım,mulāzım,chg,word,1,
Ch 13,18,ملازم,mulāzım,lieutenant,қызметкер,лейтенант,mulozim,görevli,mulāzım,chg,word,1,
Ch 13,19,ياشورون,yaşurun,clear,жасырын,тайно,yashirin,gizli,yaşurun,chg,word,1,
Ch 13,20,ياشورون,yaşurun,open,құпия,скрытно,yashirin,saklı,yaşurun,chg,word,1,
Ch 13,21,ياشورون,yaşurun,openly,жасырын түрде,тайком,yashirin,gizlice,yaşurun,chg,word,1,
Ch 13,22,عبادت,ʿibādat,worship,ғибадат,поклонение,ibodat,ibadet,ʿibādat,chg,word,1,
Ch 13,30,واقف,wāqıf,aware,хабардар,осведомленный,voqif,vakıf,wāqıf,chg,word,1,
Ch 13,31,قتل,qatl,murder,өлтіру,убийство,qatl,katil,qatl,chg,word,1,
Ch 13,32,معلوم,maʿlūm,known,мәлім,известно,ma'lum,malum,maʿlūm,chg,word,1,
Ch 13,33,اتفاق,ittifāq,unity,ынтымақ,единство,ittifoq,ittifak,ittifāq,chg,word,1,
Ch 13,34,يولوق,yoluq-,to run across,жолығу,встречать,yo'liqmoq,rastlamak,yoluq-,chg,word,1,
Ch 13,35,يولوق,yoluq-,to encounter,кездесу,сталкиваться,yo'liqmoq,karşılaşmak,yoluq-,chg,word,1,
Ch 13,36,وهم,wehm,suspicion,күдік,подозрение,vahm,vehim,wehm,chg,word,1,
Ch 13,37,بيابان,biyābān,wilderness,ен дала,пустыня,biyobon,yaban,biyābān,chg,word,1,
Ch 13,38,قويجى,qoyçı,shepherd,қойшы,пастух,qo'ychi,koyuncu,qoyçı,chg,word,1,
Ch 13,39,قوش,qoş-,to join,қосу,присоединять,qo'shmoq,katmak,qoş-,chg,word,1,
Ch 13,40,رقيم,Raqim,Raqim,Рақим,Раким,Raqim,Rakim,Raqim,chg,word,1,
Ch 13,41,غار,ǧār,cave,үңгір,пещера,g'or,mağara,ǧār,chg,word,1,
Ch 13,42,عدد,ʿaded,number,сан,число,adad,adet,ʿaded,chg,word,1,
Ch 13,43,تردد,taraddud,hesitation,екіұдай болу,колебание,taraddud,tereddüt,taraddud,chg,word,1,
Ch 13,44,تقدير,taqdı̇̄r,fate,тағдыр,судьба,taqdir,takdir,taqdı̇̄r,chg,word,1,
Ch 13,45,اويقو,uyqu,sleep,ұйқы,сон,uyqu,uyku,uyqu,chg,word,1,
Ch 13,46,مستولی,mustawlı,overwhelming,баурап алушы,одолевающий,mustavli,istila eden,mustawlı,chg,word,1,
Ch 13,47,اويو,uyu-,to sleep,ұйықтау,спать,uxlamoq,uyumak,uyu-,chg,word,1,
Ch 13,48,مدت,muddet,period of time,мерзім,период времени,muddat,müddet,muddet,chg,word,1,
Ch 13,49,جهنم,cähännäm,Hell,жәһаннам,Ад,jahannam,cehennem,cähännäm,chg,word,1,
Ch 13,50,خداپرست,ḫudāperest,worshipper of God,құдайшыл,богомольный,xudoparast,hudaperest,ḫudāperest,chg,word,1,
Ch 13,51,پرست,perest,worshipping,табынушы,поклоняющийся,parast,tapan,perest,chg,word,1,
Ch 13,52,بتپرست,putperest,idol-worshipper,бұтқа табынушы,идолопоклонник,butparast,putperest,putperest,chg,word,1,
Ch 13,53,عابد,ʿābid,worshipper,ғибадат етуші,совершающий поклонение,obid,abid,ʿābid,chg,word,1,
Ch 13,54,امر,ämr,order,әмір,приказ,amr,emir,ämr,chg,word,1,
Ch 13,55,امر,ämr,command,бұйрық,повеление,amr,komut,ämr,chg,word,1,
Ch 13,56,اويغان,uyǧan-,to wake up,ояну,просыпаться,uyg'onmoq,uyanmak,uyǧan-,chg,word,1,
Ch 13,57,تمليخا,tamliḫā,Tamlikha,Тамлиха,Тамлиха,Tamlixo,Tamliha,tamliḫā,chg,word,1,
Ch 13,58,رفيق,rafı̇̄q,friend,серік,товарищ,rafiq,refik,rafı̇̄q,chg,word,1,
Ch 13,59,رفيق,rafı̇̄q,comrade,жолдас,друг,rafiq,arkadaş,rafı̇̄q,chg,word,1,
Ch 13,60,طعام,ṭaʿām,food,тағам,еда,taom,taam,ṭaʿām,chg,word,1,
Ch 13,61,اوضاع,awżāʿ,manners,жағдай,манеры,avzo,tavırlar,awżāʿ,chg,word,1,
Ch 13,62,اوضاع,awżāʿ,situations,хал-ахуал,ситуации,avzo,vaziyetler,awżāʿ,chg,word,1,
Ch 13,63,متغير,mutaǧayyir,changed,өзгерген,измененный,mutag'ayyir,değişmiş,mutaǧayyir,chg,word,1,
Ch 13,64,دين,dı̇̄n,religion,дін,религия,din,din,dı̇̄n,chg,word,1,
Ch 13,65,متحير,mutaḥayyir,astonished,таңғалған,изумленный,mutahayyir,mütehayyir,mutaḥayyir,chg,word,1,
Ch 13,66,بالضرورة,bażżarūra,out of necessity,шарасыздықтан,по необходимости,bizzarura,zaruretle,bażżarūra,chg,word,1,
Ch 13,67,ديرام,direm,coin,дирам,монета,direm,dirhem,direm,chg,word,1,
Ch 13,68,کنج,kenc,oneself,қазына,клад,ganj,hazine,kenc,chg,word,1,
Ch 13,69,ماجرا,mācerā,event,оқиға,происшествие,mojaro,macera,mācerā,chg,word,1,
Ch 13,70,الت,elt-,to lead,ертіп бару,вести,eltmoq,iletmek,elt-,chg,word,1,
Ch 13,71,حيران,ḥayrān,surprised,қайран қалу,удивленный,hayron,hayran,ḥayrān,chg,word,1,
Ch 13,72,حيران,ḥayrān,surprise,таңғалу,удивление,hayron,şaşkınlık,ḥayrān,chg,word,1,
Ch 13,73,حيران,ḥayrān,amazement,таңданыс,изумление,hayron,hayret,ḥayrān,chg,word,1,
Ch 13,76,کيفيت,keyfiyet,quality,жай-күй,качество,kayfiyat,keyfiyet,keyfiyet,chg,word,1,
Ch 13,77,علما,ʿulemā,scholars,ғұламалар,ученые,ulamo,ulema,ʿulemā,chg,word,1,
Ch 13,78,عالم,ʿālim,scholar,ғалым,ученый,olim,alim,ʿālim,chg,word,1,
Ch 13,79,يغ,yıǧ-,to gather,жинау,собирать,yig'moq,yığmak,yıǧ-,chg,word,1,
Ch 13,81,عيسى,ʿı̇̄sā,Jesus,Иса,Иисус,Iso,İsa,ʿı̇̄sā,chg,word,1,
Ch 13,82,انجيل,İncil,Bible,Інжіл,Библия,Injil,İncil,İncil,chg,word,1,
Ch 13,83,انجيل,İncil,New Testament,Інжіл,Новый Завет,Injil,İncil,İncil,chg,word,1,
Ch 13,84,مسرور,masrūr,happy,қуанышты,радостный,masrur,mesrur,masrūr,chg,word,1,
Ch 13,85,باشلا,başla-,to lead,бастау,возглавлять,boshlamoq,başlamak,başla-,chg,word,1,
Ch 13,86,باشلا,başla-,to guide,жол көрсету,направлять,boshlamoq,yol göstermek,başla-,chg,word,1,
Ch 13,87,باشلات,başlat-,to cause to guide,бастату,заставить вести,boshlatmoq,başlatmak,başlat-,chg,word,1,
Ch 13,88,صحبت,ṣuḥbat,conversation,сұхбат,беседа,suhbat,sohbet,ṣuḥbat,chg,word,1,
Ch 13,89,مشرف,muşarraf,honored,мүшарап (құрметті),удостоенный чести,musharraf,müşerref,muşarraf,chg,word,1,
Ch 13,90,سجدات,sacdāt,prostrations,сәжделер,земные поклоны,sajdot,secdeler,sacdāt,chg,word,1,
Ch 13,91,شکر,şükr,gratitude,шүкір,благодарность,shukr,şükür,şükr,chg,word,1,
Ch 13,92,روح,rūḥ,spirit,рух,дух,ruh,ruh,rūḥ,chg,word,1,
Ch 13,93,قابض,qābż,tax collector,жинаушы,сборщик налогов,qobiz,kabz eden,qābż,chg,word,1,
Ch 13,94,ارواح,arwāḥ,spirits,аруақтар,духи,arvoh,ervah,arwāḥ,chg,word,1,
Ch 13,96,قبض,qabż,grasping,алу,хватание,qabz,kabz,qabż,chg,word,1,
Ch 13,97,قبض,qabż,seizing,ұстау,захват,qabz,tutma,qabż,chg,word,1,
