id,sheet,source_text,target_text,source_lang,target_lang,type,length
Ch 10_189_uz,Ch 10,cännätde bir qoy wa bir taş yaratkenmen.,Jannatda bir qo'y va bir tosh yaratganman.,chg,uz,sentence,7
Ch 10_189_tr,Ch 10,cännätde bir qoy wa bir taş yaratkenmen.,Cennette bir koyun ve bir taş yaratmışım.,chg,tr,sentence,7
Ch 10_190_en,Ch 10,"Anı alıp kelgil,” dédi.","Bring them.""",chg,en,phrase,4
Ch 10_190_kk,Ch 10,"Anı alıp kelgil,” dédi.","Оны алып келгін», – деді.",chg,kk,phrase,4
Ch 10_190_ru,Ch 10,"Anı alıp kelgil,” dédi.","Принеси их», — сказал Он.",chg,ru,phrase,4
Ch 10_190_uz,Ch 10,"Anı alıp kelgil,” dédi.","Uni olib kelgil”, dédi.",chg,uz,phrase,4
Ch 10_190_tr,Ch 10,"Anı alıp kelgil,” dédi.","Onu alıp gel,"" dédi.",chg,tr,phrase,4
Ch 10_191_en,Ch 10,Därḥāl Ḥażret-i Cebrāʾı̇̄l alıp keldiler.,Immediately Jibra'il brought them.,chg,en,sentence,5
Ch 10_191_kk,Ch 10,Därḥāl Ḥażret-i Cebrāʾı̇̄l alıp keldiler.,Дереу Хазіреті Жәбірейіл алып келділер.,chg,kk,sentence,5
Ch 10_191_ru,Ch 10,Därḥāl Ḥażret-i Cebrāʾı̇̄l alıp keldiler.,Тотчас Хазрат Джабраил принес их.,chg,ru,sentence,5
Ch 10_191_uz,Ch 10,Därḥāl Ḥażret-i Cebrāʾı̇̄l alıp keldiler.,Darhol Hazrati Jabroil olib keldilar.,chg,uz,sentence,5
Ch 10_191_tr,Ch 10,Därḥāl Ḥażret-i Cebrāʾı̇̄l alıp keldiler.,Derhal Hazreti Cebrail alıp geldiler.,chg,tr,sentence,5
Ch 10_192_en,Ch 10,Ṭūbā daraḫtıdın alıp keldiler.,He also brought part of the Tree of Tuba.,chg,en,phrase,4
Ch 10_192_kk,Ch 10,Ṭūbā daraḫtıdın alıp keldiler.,Туба ағашынан алып келділер.,chg,kk,phrase,4
Ch 10_192_ru,Ch 10,Ṭūbā daraḫtıdın alıp keldiler.,Он также принес часть Дерева Туба.,chg,ru,phrase,4
Ch 10_192_uz,Ch 10,Ṭūbā daraḫtıdın alıp keldiler.,Tubo daraxtidan olib keldilar.,chg,uz,phrase,4
Ch 10_192_tr,Ch 10,Ṭūbā daraḫtıdın alıp keldiler.,Tuba ağacından alıp geldiler.,chg,tr,phrase,4
Ch 10_193_en,Ch 10,"“Daraḫt-ı Ṭūbādın alǧan yaǧaçnı maḥkäm qılǧıl,” dédi.","""Now seize the wood from the Tree of Tuba firmly.""",chg,en,sentence,7
Ch 10_193_kk,Ch 10,"“Daraḫt-ı Ṭūbādın alǧan yaǧaçnı maḥkäm qılǧıl,” dédi.","«Туба ағашынан алған ағашты мықты қылғын», – деді.",chg,kk,sentence,7
Ch 10_193_ru,Ch 10,"“Daraḫt-ı Ṭūbādın alǧan yaǧaçnı maḥkäm qılǧıl,” dédi.","«А теперь крепко схвати дерево, взятое от Дерева Туба», — сказал Он.",chg,ru,sentence,7
Ch 10_193_uz,Ch 10,"“Daraḫt-ı Ṭūbādın alǧan yaǧaçnı maḥkäm qılǧıl,” dédi.","“Daraxti Tubodin olg'an yog'ochni mahkam qilg'il”, dédi.",chg,uz,sentence,7
Ch 10_193_tr,Ch 10,"“Daraḫt-ı Ṭūbādın alǧan yaǧaçnı maḥkäm qılǧıl,” dédi.","""Tuba ağacından alınan ağacı muhkem kıl,"" dédi.",chg,tr,sentence,7
Ch 10_194_en,Ch 10,"“Behiştdin paluk alıp kelgil,” dédi.","""Bring a smith’s hammer from Heaven,"" he said.",chg,en,sentence,5
Ch 10_194_kk,Ch 10,"“Behiştdin paluk alıp kelgil,” dédi.","«Бейіштен балға алып келгін», – деді.",chg,kk,sentence,5
Ch 10_194_ru,Ch 10,"“Behiştdin paluk alıp kelgil,” dédi.","«Принеси молот из Рая», — сказал Он.",chg,ru,sentence,5
Ch 10_194_uz,Ch 10,"“Behiştdin paluk alıp kelgil,” dédi.","“Behishtdan bolg'a olib kelgil”, dédi.",chg,uz,sentence,5
Ch 10_194_tr,Ch 10,"“Behiştdin paluk alıp kelgil,” dédi.","""Behiştten çekiç alıp gel,"" dédi.",chg,tr,sentence,5
Ch 10_195_en,Ch 10,Därḥāl alıp keldiler.,He brought it immediately.,chg,en,phrase,3
Ch 10_195_kk,Ch 10,Därḥāl alıp keldiler.,Дереу алып келділер.,chg,kk,phrase,3
Ch 10_195_ru,Ch 10,Därḥāl alıp keldiler.,Он принес его немедленно.,chg,ru,phrase,3
Ch 10_195_uz,Ch 10,Därḥāl alıp keldiler.,Darhol olib keldilar.,chg,uz,phrase,3
Ch 10_195_tr,Ch 10,Därḥāl alıp keldiler.,Derhal alıp geldiler.,chg,tr,phrase,3
Ch 10_196_en,Ch 10,Az barā-yi ahangirlik asbāblarını muhayyā qıldılar.,He prepared all of the tools for blacksmithing.,chg,en,sentence,6
Ch 10_196_kk,Ch 10,Az barā-yi ahangirlik asbāblarını muhayyā qıldılar.,Аһәнгерлік үшін аспаптарын дайын қылдылар.,chg,kk,sentence,6
Ch 10_196_ru,Ch 10,Az barā-yi ahangirlik asbāblarını muhayyā qıldılar.,Он подготовил все инструменты для кузнечного дела.,chg,ru,sentence,6
Ch 10_196_uz,Ch 10,Az barā-yi ahangirlik asbāblarını muhayyā qıldılar.,Ohangarlik uchun asboblarini muhayyo qildilar.,chg,uz,sentence,6
Ch 10_196_tr,Ch 10,Az barā-yi ahangirlik asbāblarını muhayyā qıldılar.,Ahengerlik için esbablarını muhayyer kıldılar.,chg,tr,sentence,6
Ch 10_198_en,Ch 10,Ḥażret-i Mikāʾı̇̄l wa İsrāfı̇̄l wa ʿAẕrāʾı̇̄l wa Cäbrāʾı̇̄l (ʿalayhim waʾs-sälām) tört ferişte[-yi] muqarrib āteşdānnıñ tört purçinide dam basdılar.,"the four angels familiar to God Mika'il, Asrafil, Azra'il, and Jibra'il (peace be upon them!) on the four corners of the brazier blew.",chg,en,sentence,18
Ch 10_198_kk,Ch 10,Ḥażret-i Mikāʾı̇̄l wa İsrāfı̇̄l wa ʿAẕrāʾı̇̄l wa Cäbrāʾı̇̄l (ʿalayhim waʾs-sälām) tört ferişte[-yi] muqarrib āteşdānnıñ tört purçinide dam basdılar.,Хазіреті Микаил уә Исрафил уә Әзірейіл уә Жәбірейіл (ғалейһим уәс-сәлем) төрт періште мұқарраб оттықтың төрт бұрышында дем бастылар.,chg,kk,sentence,18
Ch 10_198_ru,Ch 10,Ḥażret-i Mikāʾı̇̄l wa İsrāfı̇̄l wa ʿAẕrāʾı̇̄l wa Cäbrāʾı̇̄l (ʿalayhim waʾs-sälām) tört ferişte[-yi] muqarrib āteşdānnıñ tört purçinide dam basdılar.,"Хазрат Микаил, Исрафил, Азраил и Джабраил (мир им!), четыре приближенных ангела, раздували меха на четырех углах жаровни.",chg,ru,sentence,18
Ch 10_198_uz,Ch 10,Ḥażret-i Mikāʾı̇̄l wa İsrāfı̇̄l wa ʿAẕrāʾı̇̄l wa Cäbrāʾı̇̄l (ʿalayhim waʾs-sälām) tört ferişte[-yi] muqarrib āteşdānnıñ tört purçinide dam basdılar.,Hazrati Mikoil va Isrofil va Azroil va Jabroil (alayhim vassalom) to'rt farishta[yi] muqarrib otashdonning to'rt burchagida dam bosdilar.,chg,uz,sentence,18
Ch 10_198_tr,Ch 10,Ḥażret-i Mikāʾı̇̄l wa İsrāfı̇̄l wa ʿAẕrāʾı̇̄l wa Cäbrāʾı̇̄l (ʿalayhim waʾs-sälām) tört ferişte[-yi] muqarrib āteşdānnıñ tört purçinide dam basdılar.,Hazreti Mikail ve İsrafil ve Azrail ve Cebrail (aleyhim ve's-selam) dört mukarreb melek ateşliğin dört köşesinde dem bastılar/körüklediler.,chg,tr,sentence,18
Ch 10_200_en,Ch 10,Därḥāl qıynadı,All at once it heated up.,chg,en,phrase,2
Ch 10_200_kk,Ch 10,Därḥāl qıynadı,Дереу қайнады,chg,kk,phrase,2
Ch 10_200_ru,Ch 10,Därḥāl qıynadı,Тотчас накалился,chg,ru,phrase,2
Ch 10_200_uz,Ch 10,Därḥāl qıynadı,Darhol qaynadi,chg,uz,phrase,2
Ch 10_200_tr,Ch 10,Därḥāl qıynadı,Derhal kaynadı,chg,tr,phrase,2
Ch 11_0_en,Ch 11,Ramażān,the Islamic month Ramadan,chg,en,word,1
Ch 11_0_kk,Ch 11,Ramażān,Рамазан,chg,kk,word,1
Ch 11_0_ru,Ch 11,Ramażān,Рамадан,chg,ru,word,1
Ch 11_0_uz,Ch 11,Ramażān,Ramazon,chg,uz,word,1
Ch 11_0_tr,Ch 11,Ramażān,Ramazan,chg,tr,word,1
Ch 11_1_en,Ch 11,Ferǧāna,Ferghana,chg,en,word,1
Ch 11_1_kk,Ch 11,Ferǧāna,Ферғана,chg,kk,word,1
Ch 11_1_ru,Ch 11,Ferǧāna,Фергана,chg,ru,word,1
Ch 11_1_uz,Ch 11,Ferǧāna,Fargʻona,chg,uz,word,1
Ch 11_1_tr,Ch 11,Ferǧāna,Fergana,chg,tr,word,1
Ch 11_2_en,Ch 11,Ferǧāna,the Ferghana Valley,chg,en,word,1
Ch 11_4_en,Ch 11,yaş,year of age,chg,en,word,1
Ch 11_4_ru,Ch 11,yaş,возраст,chg,ru,word,1
Ch 11_5_ru,Ch 11,yaş,молодой,chg,ru,word,1
Ch 11_5_tr,Ch 11,yaş,genç,chg,tr,word,1
Ch 11_6_en,Ch 11,on éki yaş,twelve years old,chg,en,phrase,3
Ch 11_6_kk,Ch 11,on éki yaş,он екі жас,chg,kk,phrase,3
Ch 11_6_ru,Ch 11,on éki yaş,двенадцать лет,chg,ru,phrase,3
Ch 11_6_uz,Ch 11,on éki yaş,oʻn ikki yosh,chg,uz,phrase,3
Ch 11_6_tr,Ch 11,on éki yaş,on iki yaş,chg,tr,phrase,3
Ch 11_7_en,Ch 11,iqlı̇̄m,clime,chg,en,word,1
Ch 11_7_kk,Ch 11,iqlı̇̄m,иқлим,chg,kk,word,1
Ch 11_7_ru,Ch 11,iqlı̇̄m,климат,chg,ru,word,1
Ch 11_7_uz,Ch 11,iqlı̇̄m,iqlim,chg,uz,word,1
Ch 11_7_tr,Ch 11,iqlı̇̄m,iklim,chg,tr,word,1
Ch 11_8_en,Ch 11,iqlı̇̄m,region of the world according to Ptolemy's geography,chg,en,word,1
Ch 11_8_ru,Ch 11,iqlı̇̄m,иклим,chg,ru,word,1
Ch 11_14_en,Ch 11,şarq,east,chg,en,word,1
Ch 11_14_ru,Ch 11,şarq,восток,chg,ru,word,1
Ch 11_14_uz,Ch 11,şarq,sharq,chg,uz,word,1
Ch 11_15_en,Ch 11,ǧarb,west,chg,en,word,1
Ch 11_15_kk,Ch 11,ǧarb,батыс,chg,kk,word,1
Ch 11_15_ru,Ch 11,ǧarb,запад,chg,ru,word,1
Ch 11_15_uz,Ch 11,ǧarb,gʻarb,chg,uz,word,1
Ch 11_15_tr,Ch 11,ǧarb,batı,chg,tr,word,1
Ch 11_17_en,Ch 11,Ḫocand,Khujand,chg,en,word,1
Ch 11_17_kk,Ch 11,Ḫocand,Ходжент,chg,kk,word,1
Ch 11_17_ru,Ch 11,Ḫocand,Худжанд,chg,ru,word,1
Ch 11_17_uz,Ch 11,Ḫocand,Xoʻjand,chg,uz,word,1
Ch 11_17_tr,Ch 11,Ḫocand,Hucend,chg,tr,word,1
Ch 11_18_en,Ch 11,canūb,south,chg,en,word,1
Ch 11_18_kk,Ch 11,canūb,оңтүстік,chg,kk,word,1
Ch 11_18_ru,Ch 11,canūb,юг,chg,ru,word,1
Ch 11_18_uz,Ch 11,canūb,janub,chg,uz,word,1
Ch 11_18_tr,Ch 11,canūb,güney,chg,tr,word,1
Ch 11_22_en,Ch 11,burun,before,chg,en,word,1
Ch 11_22_kk,Ch 11,burun,бұрын,chg,kk,word,1
Ch 11_22_ru,Ch 11,burun,раньше,chg,ru,word,1
Ch 11_22_uz,Ch 11,burun,burun,chg,uz,word,1
Ch 11_22_tr,Ch 11,burun,önce,chg,tr,word,1
Ch 11_26_en,Ch 11,kutūb,books,chg,en,word,1
Ch 11_26_kk,Ch 11,kutūb,кітаптар,chg,kk,word,1
Ch 11_26_ru,Ch 11,kutūb,книги,chg,ru,word,1
Ch 11_26_uz,Ch 11,kutūb,kitoblar,chg,uz,word,1
Ch 11_26_tr,Ch 11,kutūb,kitaplar,chg,tr,word,1
Ch 11_28_en,Ch 11,bit-,write,chg,en,word,1
Ch 11_28_kk,Ch 11,bit-,жазу,chg,kk,word,1
Ch 11_28_ru,Ch 11,bit-,писать,chg,ru,word,1
Ch 11_28_uz,Ch 11,bit-,bitmoq,chg,uz,word,1
Ch 11_28_tr,Ch 11,bit-,yazmak,chg,tr,word,1
Ch 11_29_en,Ch 11,Moǧul,Mongol,chg,en,word,1
Ch 11_29_kk,Ch 11,Moǧul,Моғол,chg,kk,word,1
Ch 11_29_ru,Ch 11,Moǧul,Монгол,chg,ru,word,1
Ch 11_29_uz,Ch 11,Moǧul,Moʻgʻul,chg,uz,word,1
Ch 11_29_tr,Ch 11,Moǧul,Moğol,chg,tr,word,1
Ch 11_30_en,Ch 11,cihat,direction,chg,en,word,1
Ch 11_30_kk,Ch 11,cihat,бағыт,chg,kk,word,1
Ch 11_30_ru,Ch 11,cihat,направление,chg,ru,word,1
Ch 11_30_uz,Ch 11,cihat,jihat,chg,uz,word,1
Ch 11_30_tr,Ch 11,cihat,cihet,chg,tr,word,1
Ch 11_31_en,Ch 11,aṣlā,never,chg,en,word,1
Ch 11_31_kk,Ch 11,aṣlā,ешқашан,chg,kk,word,1
Ch 11_31_ru,Ch 11,aṣlā,никогда,chg,ru,word,1
Ch 11_31_uz,Ch 11,aṣlā,aslo,chg,uz,word,1
Ch 11_31_tr,Ch 11,aṣlā,asla,chg,tr,word,1
Ch 11_32_en,Ch 11,aṣlā,none,chg,en,word,1
Ch 11_32_kk,Ch 11,aṣlā,еш,chg,kk,word,1
Ch 11_32_ru,Ch 11,aṣlā,никакой,chg,ru,word,1
Ch 11_32_tr,Ch 11,aṣlā,hiç,chg,tr,word,1
Ch 11_33_en,Ch 11,muḫtaṣar,minor,chg,en,word,1
Ch 11_33_kk,Ch 11,muḫtaṣar,шағын,chg,kk,word,1
Ch 11_33_ru,Ch 11,muḫtaṣar,незначительный,chg,ru,word,1
Ch 11_33_uz,Ch 11,muḫtaṣar,muxtasar,chg,uz,word,1
Ch 11_33_tr,Ch 11,muḫtaṣar,muhtasar,chg,tr,word,1
Ch 11_34_en,Ch 11,muḫtaṣar,insignificant,chg,en,word,1
Ch 11_34_kk,Ch 11,muḫtaṣar,мардымсыз,chg,kk,word,1
Ch 11_34_ru,Ch 11,muḫtaṣar,ничтожный,chg,ru,word,1
Ch 11_34_tr,Ch 11,muḫtaṣar,önemsiz,chg,tr,word,1
Ch 11_35_en,Ch 11,aşlıǧ,foodstuffs,chg,en,word,1
Ch 11_35_kk,Ch 11,aşlıǧ,астық,chg,kk,word,1
Ch 11_35_ru,Ch 11,aşlıǧ,продовольствие,chg,ru,word,1
Ch 11_35_uz,Ch 11,aşlıǧ,oshliq,chg,uz,word,1
Ch 11_35_tr,Ch 11,aşlıǧ,erzak,chg,tr,word,1
Ch 11_36_en,Ch 11,farāwān,abundant,chg,en,word,1
Ch 11_36_kk,Ch 11,farāwān,мол,chg,kk,word,1
Ch 11_36_ru,Ch 11,farāwān,обильный,chg,ru,word,1
Ch 11_36_uz,Ch 11,farāwān,farovon,chg,uz,word,1
Ch 11_36_tr,Ch 11,farāwān,bol,chg,tr,word,1
Ch 11_40_en,Ch 11,özge,apart from,chg,en,word,1
Ch 11_40_kk,Ch 11,özge,өзге,chg,kk,word,1
Ch 11_40_ru,Ch 11,özge,кроме,chg,ru,word,1
Ch 11_40_uz,Ch 11,özge,oʻzga,chg,uz,word,1
Ch 11_40_tr,Ch 11,özge,başka,chg,tr,word,1
Ch 11_41_en,Ch 11,qış,winter,chg,en,word,1
Ch 11_41_kk,Ch 11,qış,қыс,chg,kk,word,1
Ch 11_41_ru,Ch 11,qış,зима,chg,ru,word,1
Ch 11_41_uz,Ch 11,qış,qish,chg,uz,word,1
Ch 11_41_tr,Ch 11,qış,kış,chg,tr,word,1
Ch 11_42_en,Ch 11,yaǧ,rain,chg,en,word,1
Ch 11_42_kk,Ch 11,yaǧ,жаңбыр,chg,kk,word,1
Ch 11_42_ru,Ch 11,yaǧ,дождь,chg,ru,word,1
Ch 11_42_uz,Ch 11,yaǧ,yomgʻir,chg,uz,word,1
Ch 11_42_tr,Ch 11,yaǧ,yağmur,chg,tr,word,1
Ch 11_43_en,Ch 11,Sayḥūn daryāsı,the Jaxartes River,chg,en,phrase,2
Ch 11_43_kk,Ch 11,Sayḥūn daryāsı,Сейхун дариясы,chg,kk,phrase,2
Ch 11_43_ru,Ch 11,Sayḥūn daryāsı,река Сейхун,chg,ru,phrase,2
Ch 11_43_uz,Ch 11,Sayḥūn daryāsı,Sayhun daryosi,chg,uz,phrase,2
Ch 11_43_tr,Ch 11,Sayḥūn daryāsı,Seyhun nehri,chg,tr,phrase,2
Ch 11_46_en,Ch 11,iç,inside,chg,en,word,1
Ch 11_46_ru,Ch 11,iç,внутри,chg,ru,word,1
Ch 11_47_en,Ch 11,iç,interior,chg,en,word,1
Ch 11_47_kk,Ch 11,iç,ішкі жақ,chg,kk,word,1
Ch 11_47_ru,Ch 11,iç,интерьер,chg,ru,word,1
Ch 11_51_en,Ch 11,birlä,with,chg,en,word,1
Ch 11_51_kk,Ch 11,birlä,бірге,chg,kk,word,1
Ch 11_51_ru,Ch 11,birlä,с,chg,ru,word,1
Ch 11_51_uz,Ch 11,birlä,birla,chg,uz,word,1
Ch 11_51_tr,Ch 11,birlä,ile,chg,tr,word,1
Ch 11_53_en,Ch 11,sarı,in the direction of,chg,en,word,1
Ch 11_53_kk,Ch 11,sarı,қарай,chg,kk,word,1
Ch 11_53_ru,Ch 11,sarı,в направлении,chg,ru,word,1
Ch 11_53_uz,Ch 11,sarı,sari,chg,uz,word,1
Ch 11_53_tr,Ch 11,sarı,doğru,chg,tr,word,1
Ch 11_55_en,Ch 11,şāhruḫiya,Shahrukhiya,chg,en,word,1
Ch 11_55_kk,Ch 11,şāhruḫiya,Шахрухия,chg,kk,word,1
Ch 11_55_ru,Ch 11,şāhruḫiya,Шахрухия,chg,ru,word,1
Ch 11_55_uz,Ch 11,şāhruḫiya,Shohruhiya,chg,uz,word,1
Ch 11_55_tr,Ch 11,şāhruḫiya,Şahruhiye,chg,tr,word,1
Ch 11_56_en,Ch 11,meyl qıl-,incline,chg,en,phrase,2
Ch 11_56_kk,Ch 11,meyl qıl-,бейімделу,chg,kk,phrase,2
Ch 11_56_ru,Ch 11,meyl qıl-,склоняться,chg,ru,phrase,2
Ch 11_56_uz,Ch 11,meyl qıl-,mayl qilmoq,chg,uz,phrase,2
Ch 11_56_tr,Ch 11,meyl qıl-,meyletmek,chg,tr,phrase,2
Ch 11_57_en,Ch 11,Türkistān,the town of Turkistan,chg,en,word,1
Ch 11_58_en,Ch 11,ḫaylı̇̄,quite,chg,en,word,1
Ch 11_58_kk,Ch 11,ḫaylı̇̄,біраз,chg,kk,word,1
Ch 11_58_ru,Ch 11,ḫaylı̇̄,довольно,chg,ru,word,1
Ch 11_58_uz,Ch 11,ḫaylı̇̄,xeyli,chg,uz,word,1
Ch 11_58_tr,Ch 11,ḫaylı̇̄,hayli,chg,tr,word,1
Ch 11_59_en,Ch 11,ḫaylı̇̄,still,chg,en,word,1
Ch 11_59_kk,Ch 11,ḫaylı̇̄,әлі,chg,kk,word,1
Ch 11_59_ru,Ch 11,ḫaylı̇̄,всё ещё,chg,ru,word,1
Ch 11_59_uz,Ch 11,ḫaylı̇̄,hamon,chg,uz,word,1
Ch 11_59_tr,Ch 11,ḫaylı̇̄,hâlâ,chg,tr,word,1
Ch 11_60_en,Ch 11,quyı,downstream,chg,en,word,1
Ch 11_60_kk,Ch 11,quyı,төмен,chg,kk,word,1
Ch 11_60_ru,Ch 11,quyı,вниз по течению,chg,ru,word,1
Ch 11_60_uz,Ch 11,quyı,quyi,chg,uz,word,1
Ch 11_60_tr,Ch 11,quyı,aşağı,chg,tr,word,1
Ch 11_62_en,Ch 11,qum,sand,chg,en,word,1
Ch 11_62_kk,Ch 11,qum,құм,chg,kk,word,1
Ch 11_62_ru,Ch 11,qum,песок,chg,ru,word,1
Ch 11_62_uz,Ch 11,qum,qum,chg,uz,word,1
Ch 11_62_tr,Ch 11,qum,kum,chg,tr,word,1
Ch 11_63_en,Ch 11,siñ-,soak,chg,en,word,1
Ch 11_63_kk,Ch 11,siñ-,сіңу,chg,kk,word,1
Ch 11_63_ru,Ch 11,siñ-,впитываться,chg,ru,word,1
Ch 11_63_uz,Ch 11,siñ-,singmoq,chg,uz,word,1
Ch 11_63_tr,Ch 11,siñ-,sinmek,chg,tr,word,1
Ch 11_64_en,Ch 11,siñ-,seep,chg,en,word,1
Ch 11_64_ru,Ch 11,siñ-,просачиваться,chg,ru,word,1
Ch 11_64_tr,Ch 11,siñ-,sızmak,chg,tr,word,1
Ch 11_72_en,Ch 11,añlamapdurmız,it seems we did not listen,chg,en,word,1
Ch 11_72_kk,Ch 11,añlamapdurmız,аңдамаппыз,chg,kk,word,1
Ch 11_72_ru,Ch 11,añlamapdurmız,"кажется, мы не слушали",chg,ru,word,1
Ch 11_72_uz,Ch 11,añlamapdurmız,anglamapmiz,chg,uz,word,1
Ch 11_72_tr,Ch 11,añlamapdurmız,dinlememişiz,chg,tr,word,1
Ch 11_73_en,Ch 11,wāqiʿ bolupdur,it seems there was,chg,en,phrase,2
Ch 11_73_kk,Ch 11,wāqiʿ bolupdur,болған екен,chg,kk,phrase,2
Ch 11_73_ru,Ch 11,wāqiʿ bolupdur,"оказывается, было",chg,ru,phrase,2
Ch 11_73_uz,Ch 11,wāqiʿ bolupdur,voqe boʻlibdi,chg,uz,phrase,2
Ch 11_73_tr,Ch 11,wāqiʿ bolupdur,vaki olmuş,chg,tr,phrase,2
Ch 11_74_en,Ch 11,barmapdurlar,it is said that they did not give,chg,en,word,1
Ch 11_74_kk,Ch 11,barmapdurlar,бермепті,chg,kk,word,1
Ch 11_74_ru,Ch 11,barmapdurlar,"говорят, они не дали",chg,ru,word,1
Ch 11_74_uz,Ch 11,barmapdurlar,bermabdilar,chg,uz,word,1
Ch 11_74_tr,Ch 11,barmapdurlar,vermemişler,chg,tr,word,1
Ch 11_76_en,Ch 11,şimāli,the north of,chg,en,word,1
Ch 11_76_kk,Ch 11,şimāli,солтүстігі,chg,kk,word,1
Ch 11_76_ru,Ch 11,şimāli,север (чего-то),chg,ru,word,1
Ch 11_76_uz,Ch 11,şimāli,shimoli,chg,uz,word,1
Ch 11_76_tr,Ch 11,şimāli,kuzeyi,chg,tr,word,1
Ch 11_81_en,Ch 11,şahar,urban,chg,en,word,1
Ch 11_81_kk,Ch 11,şahar,қалалық,chg,kk,word,1
Ch 11_81_ru,Ch 11,şahar,городской,chg,ru,word,1
Ch 11_81_tr,Ch 11,şahar,kentsel,chg,tr,word,1
Ch 11_82_en,Ch 11,bāzār,bazaar,chg,en,word,1
Ch 11_82_kk,Ch 11,bāzār,базар,chg,kk,word,1
Ch 11_82_ru,Ch 11,bāzār,базар,chg,ru,word,1
Ch 11_82_uz,Ch 11,bāzār,bozor,chg,uz,word,1
Ch 11_82_tr,Ch 11,bāzār,pazar,chg,tr,word,1
Ch 11_83_en,Ch 11,bāzār,market,chg,en,word,1
Ch 11_83_kk,Ch 11,bāzār,нарық,chg,kk,word,1
Ch 11_83_ru,Ch 11,bāzār,рынок,chg,ru,word,1
Ch 11_83_tr,Ch 11,bāzār,çarşı,chg,tr,word,1
Ch 11_84_en,Ch 11,bāzār,of the bazaar,chg,en,word,1
Ch 11_84_kk,Ch 11,bāzār,базардың,chg,kk,word,1
Ch 11_84_ru,Ch 11,bāzār,базарный,chg,ru,word,1
Ch 11_84_uz,Ch 11,bāzār,bozorning,chg,uz,word,1
Ch 11_84_tr,Ch 11,bāzār,pazarın,chg,tr,word,1
Ch 11_85_en,Ch 11,Kāşǧarda çoñ mescid bar,there is a large mosque in Kashgar,chg,en,phrase,4
Ch 11_85_kk,Ch 11,Kāşǧarda çoñ mescid bar,Қашқарда үлкен мешіт бар,chg,kk,phrase,4
Ch 11_85_ru,Ch 11,Kāşǧarda çoñ mescid bar,в Кашгаре есть большая мечеть,chg,ru,phrase,4
Ch 11_85_uz,Ch 11,Kāşǧarda çoñ mescid bar,Qashqarda katta masjid bor,chg,uz,phrase,4
Ch 11_85_tr,Ch 11,Kāşǧarda çoñ mescid bar,Kaşgar'da büyük bir cami var,chg,tr,phrase,4
Ch 11_86_en,Ch 11,Kāşǧarda çoñ mescid bar éken,it is said there was a large mosque in Kashgar,chg,en,sentence,5
Ch 11_86_kk,Ch 11,Kāşǧarda çoñ mescid bar éken,Қашқарда үлкен мешіт бар екен,chg,kk,sentence,5
Ch 11_86_ru,Ch 11,Kāşǧarda çoñ mescid bar éken,"говорят, в Кашгаре была большая мечеть",chg,ru,sentence,5
Ch 11_86_uz,Ch 11,Kāşǧarda çoñ mescid bar éken,Qashqarda katta masjid bor ekan,chg,uz,sentence,5
Ch 11_86_tr,Ch 11,Kāşǧarda çoñ mescid bar éken,Kaşgar'da büyük bir cami varmış,chg,tr,sentence,5
Ch 11_88_en,Ch 11,Kāşǧarda çoñ mescid yoq éken,it is said there is not a large mosque in Kashgar,chg,en,sentence,5
Ch 11_88_kk,Ch 11,Kāşǧarda çoñ mescid yoq éken,Қашқарда үлкен мешіт жоқ екен,chg,kk,sentence,5
Ch 11_88_ru,Ch 11,Kāşǧarda çoñ mescid yoq éken,"говорят, в Кашгаре нет большой мечети",chg,ru,sentence,5
Ch 11_88_uz,Ch 11,Kāşǧarda çoñ mescid yoq éken,Qashqarda katta masjid yoʻq ekan,chg,uz,sentence,5
Ch 11_88_tr,Ch 11,Kāşǧarda çoñ mescid yoq éken,Kaşgar'da büyük bir cami yokmuş,chg,tr,sentence,5
Ch 11_90_en,Ch 11,Sayḥūn suwı  sawuq éken,they say the Jaxartes waters are cold,chg,en,phrase,4
Ch 11_90_kk,Ch 11,Sayḥūn suwı  sawuq éken,Сейхун суы суық екен,chg,kk,phrase,4
Ch 11_90_ru,Ch 11,Sayḥūn suwı  sawuq éken,"говорят, воды Сейхуна холодные",chg,ru,phrase,4
Ch 11_90_uz,Ch 11,Sayḥūn suwı  sawuq éken,Sayhun suvi sovuq ekan,chg,uz,phrase,4
Ch 11_90_tr,Ch 11,Sayḥūn suwı  sawuq éken,Seyhun suyu soğukmuş,chg,tr,phrase,4
Ch 11_92_en,Ch 11,Sayḥūn suwı  sawuq émes éken,they say the Jaxartes waters are not cold,chg,en,sentence,5
Ch 11_92_kk,Ch 11,Sayḥūn suwı  sawuq émes éken,Сейхун суы суық емес екен,chg,kk,sentence,5
Ch 11_92_ru,Ch 11,Sayḥūn suwı  sawuq émes éken,"говорят, воды Сейхуна не холодные",chg,ru,sentence,5
Ch 11_92_uz,Ch 11,Sayḥūn suwı  sawuq émes éken,Sayhun suvi sovuq emas ekan,chg,uz,sentence,5
Ch 11_92_tr,Ch 11,Sayḥūn suwı  sawuq émes éken,Seyhun suyu soğuk değilmiş,chg,tr,sentence,5
